asset_id,asset_class,coverage,n_obs,ann_vol,first_date,last_date,valid
271187,Stock,1.0,237,0.3046173534155425,2006-02-28,2025-10-31,True
271455,Stock,1.0,237,0.4560449741467978,2006-02-28,2025-10-31,True
271465,Stock,1.0,237,1.2021463512377997,2006-02-28,2025-10-31,True
271464,Stock,1.0,237,0.5939631140294213,2006-02-28,2025-10-31,True
271462,Stock,1.0,237,0.5785557153735768,2006-02-28,2025-10-31,True
271461,Stock,1.0,237,0.647687116421981,2006-02-28,2025-10-31,True
271459,Stock,1.0,237,0.7061704439464948,2006-02-28,2025-10-31,True
271457,Stock,1.0,237,0.22634841411327605,2006-02-28,2025-10-31,True
271454,Stock,1.0,237,1.4005747000851718,2006-02-28,2025-10-31,True
271341,Stock,1.0,237,1.1345397598640163,2006-02-28,2025-10-31,True
271453,Stock,1.0,237,0.6349363898601655,2006-02-28,2025-10-31,True
271452,Stock,1.0,237,0.7725120249100133,2006-02-28,2025-10-31,True
271449,Stock,1.0,237,0.3683979206786432,2006-02-28,2025-10-31,True
271448,Stock,1.0,237,2.1229685523228943,2006-02-28,2025-10-31,True
271444,Stock,1.0,237,0.33449399278950476,2006-02-28,2025-10-31,True
271442,Stock,1.0,237,0.6063554962218153,2006-02-28,2025-10-31,True
271466,Stock,1.0,237,1.1329347807260284,2006-02-28,2025-10-31,True
271467,Stock,1.0,237,0.4413282764685916,2006-02-28,2025-10-31,True
271468,Stock,1.0,237,0.3622650019639099,2006-02-28,2025-10-31,True
271471,Stock,1.0,237,0.20996493990883425,2006-02-28,2025-10-31,True
271474,Stock,1.0,237,0.4835169274380924,2006-02-28,2025-10-31,True
271477,Stock,1.0,237,0.36382224491221127,2006-02-28,2025-10-31,True
271479,Stock,1.0,237,0.40676439853235036,2006-02-28,2025-10-31,True
271483,Stock,1.0,237,0.40456999732605414,2006-02-28,2025-10-31,True
271484,Stock,1.0,237,0.6085891334129848,2006-02-28,2025-10-31,True
271485,Stock,1.0,237,0.4109678202348993,2006-02-28,2025-10-31,True
271486,Stock,1.0,237,0.458368539816778,2006-02-28,2025-10-31,True
271488,Stock,1.0,237,0.4621533818072726,2006-02-28,2025-10-31,True
271489,Stock,1.0,237,0.36703355595411197,2006-02-28,2025-10-31,True
271491,Stock,1.0,237,0.41186355107063394,2006-02-28,2025-10-31,True
271496,Stock,1.0,237,0.3516771350361415,2006-02-28,2025-10-31,True
271499,Stock,1.0,237,1.048087015901011,2006-02-28,2025-10-31,True
271504,Stock,1.0,237,1.1491823519450715,2006-02-28,2025-10-31,True
271441,Stock,1.0,237,0.3960959675014376,2006-02-28,2025-10-31,True
271440,Stock,1.0,237,0.2526181010314742,2006-02-28,2025-10-31,True
271438,Stock,1.0,237,0.4759561302551458,2006-02-28,2025-10-31,True
271387,Stock,1.0,237,0.7642485770137806,2006-02-28,2025-10-31,True
271342,Stock,1.0,237,0.4371651430168624,2006-02-28,2025-10-31,True
271343,Stock,1.0,237,0.36246271326754453,2006-02-28,2025-10-31,True
271344,Stock,1.0,237,0.5142185478662723,2006-02-28,2025-10-31,True
271345,Stock,1.0,237,1.2088378008280025,2006-02-28,2025-10-31,True
271347,Stock,1.0,237,1.4097738609306747,2006-02-28,2025-10-31,True
271351,Stock,1.0,237,0.502525167955077,2006-02-28,2025-10-31,True
271354,Stock,1.0,237,0.8292772410164799,2006-02-28,2025-10-31,True
271355,Stock,1.0,237,0.4037786097377249,2006-02-28,2025-10-31,True
271358,Stock,1.0,237,1.4844372571703501,2006-02-28,2025-10-31,True
271366,Stock,1.0,237,0.40423875828063077,2006-02-28,2025-10-31,True
271369,Stock,1.0,237,1.287688641744934,2006-02-28,2025-10-31,True
271373,Stock,1.0,237,0.3575608976561399,2006-02-28,2025-10-31,True
271378,Stock,1.0,237,1.5717813851790166,2006-02-28,2025-10-31,True
271384,Stock,1.0,237,1.0967589181617605,2006-02-28,2025-10-31,True
271389,Stock,1.0,237,1.4524231155654928,2006-02-28,2025-10-31,True
271437,Stock,1.0,237,0.6070159639586586,2006-02-28,2025-10-31,True
271393,Stock,1.0,237,1.043208600110909,2006-02-28,2025-10-31,True
271410,Stock,1.0,237,0.7295466921338757,2006-02-28,2025-10-31,True
271411,Stock,1.0,237,0.38976980771357106,2006-02-28,2025-10-31,True
271420,Stock,1.0,237,1.3200813688591482,2006-02-28,2025-10-31,True
271424,Stock,1.0,237,1.2803589133000446,2006-02-28,2025-10-31,True
271425,Stock,1.0,237,0.1880910356181205,2006-02-28,2025-10-31,True
271426,Stock,1.0,237,0.3507395308718958,2006-02-28,2025-10-31,True
271428,Stock,1.0,237,0.26655521045175673,2006-02-28,2025-10-31,True
271429,Stock,1.0,237,0.569680090687711,2006-02-28,2025-10-31,True
271430,Stock,1.0,237,0.3448072714559821,2006-02-28,2025-10-31,True
271432,Stock,1.0,237,0.7490832719286046,2006-02-28,2025-10-31,True
271433,Stock,1.0,237,1.2992356054873377,2006-02-28,2025-10-31,True
271434,Stock,1.0,237,0.7040887022183263,2006-02-28,2025-10-31,True
271435,Stock,1.0,237,0.7203500988172531,2006-02-28,2025-10-31,True
271190,Stock,1.0,237,0.6353965863721883,2006-02-28,2025-10-31,True
271184,Stock,1.0,237,1.4299310307921893,2006-02-28,2025-10-31,True
272114,Stock,1.0,237,0.5621056192103339,2006-02-28,2025-10-31,True
271016,Stock,1.0,237,0.6170464880476758,2006-02-28,2025-10-31,True
271024,Stock,1.0,237,0.6739968291782058,2006-02-28,2025-10-31,True
271023,Stock,1.0,237,0.7991779109040649,2006-02-28,2025-10-31,True
271022,Stock,1.0,237,0.8974959791285516,2006-02-28,2025-10-31,True
271021,Stock,1.0,237,0.6242067954442133,2006-02-28,2025-10-31,True
271018,Stock,1.0,237,0.40699890276592643,2006-02-28,2025-10-31,True
271017,Stock,1.0,237,0.45142319859181756,2006-02-28,2025-10-31,True
271015,Stock,1.0,237,0.6340210984768675,2006-02-28,2025-10-31,True
271049,Stock,1.0,237,0.5535309984388194,2006-02-28,2025-10-31,True
271011,Stock,1.0,237,0.5739766160852335,2006-02-28,2025-10-31,True
271007,Stock,1.0,237,0.7781921680691687,2006-02-28,2025-10-31,True
271006,Stock,1.0,237,0.23863701683623373,2006-02-28,2025-10-31,True
271003,Stock,1.0,237,0.6041456110148767,2006-02-28,2025-10-31,True
271002,Stock,1.0,237,0.8274162694458826,2006-02-28,2025-10-31,True
271000,Stock,1.0,237,1.523200471489359,2006-02-28,2025-10-31,True
271025,Stock,1.0,237,0.3986859890501745,2006-02-28,2025-10-31,True
271026,Stock,1.0,237,0.3843800285919088,2006-02-28,2025-10-31,True
271028,Stock,1.0,237,0.4345802814022341,2006-02-28,2025-10-31,True
271029,Stock,1.0,237,0.536742458233419,2006-02-28,2025-10-31,True
271031,Stock,1.0,237,0.24961439242353156,2006-02-28,2025-10-31,True
271033,Stock,1.0,237,1.1110942901979588,2006-02-28,2025-10-31,True
271034,Stock,1.0,237,0.48907998643753486,2006-02-28,2025-10-31,True
271036,Stock,1.0,237,0.47276142070221927,2006-02-28,2025-10-31,True
271038,Stock,1.0,237,0.42656920704178075,2006-02-28,2025-10-31,True
271039,Stock,1.0,237,0.5418432791176464,2006-02-28,2025-10-31,True
271040,Stock,1.0,237,0.5614529139716028,2006-02-28,2025-10-31,True
271041,Stock,1.0,237,0.5301162338455307,2006-02-28,2025-10-31,True
271042,Stock,1.0,237,0.4431937836943432,2006-02-28,2025-10-31,True
271043,Stock,1.0,237,0.4529784874807752,2006-02-28,2025-10-31,True
271044,Stock,1.0,237,0.5934544781483012,2006-02-28,2025-10-31,True
271046,Stock,1.0,237,0.46647243502798375,2006-02-28,2025-10-31,True
271047,Stock,1.0,237,0.4606293763616516,2006-02-28,2025-10-31,True
270999,Stock,1.0,237,0.6002231718495189,2006-02-28,2025-10-31,True
270996,Stock,1.0,237,0.4947516351093372,2006-02-28,2025-10-31,True
270994,Stock,1.0,237,0.6096639539660215,2006-02-28,2025-10-31,True
270958,Stock,1.0,237,0.47238250249061925,2006-02-28,2025-10-31,True
270930,Stock,1.0,237,0.412511460998716,2006-02-28,2025-10-31,True
270931,Stock,1.0,237,0.3985084800263981,2006-02-28,2025-10-31,True
270933,Stock,1.0,237,1.2448932831010098,2006-02-28,2025-10-31,True
270934,Stock,1.0,237,0.2973980997206063,2006-02-28,2025-10-31,True
270935,Stock,1.0,237,0.5028484654805709,2006-02-28,2025-10-31,True
270938,Stock,1.0,237,0.5374083027220782,2006-02-28,2025-10-31,True
270939,Stock,1.0,237,1.2885434506953468,2006-02-28,2025-10-31,True
270940,Stock,1.0,237,0.5950473395418996,2006-02-28,2025-10-31,True
270944,Stock,1.0,237,1.006323022933039,2006-02-28,2025-10-31,True
270946,Stock,1.0,237,0.3617431223811064,2006-02-28,2025-10-31,True
270947,Stock,1.0,237,0.6963934296814156,2006-02-28,2025-10-31,True
270948,Stock,1.0,237,0.48097652014102144,2006-02-28,2025-10-31,True
270951,Stock,1.0,237,0.46672172341108853,2006-02-28,2025-10-31,True
270953,Stock,1.0,237,0.5905661487591587,2006-02-28,2025-10-31,True
270959,Stock,1.0,237,0.4551061106236459,2006-02-28,2025-10-31,True
270993,Stock,1.0,237,0.9123694017931926,2006-02-28,2025-10-31,True
270961,Stock,1.0,237,0.7316969063543136,2006-02-28,2025-10-31,True
270963,Stock,1.0,237,0.44207717358866916,2006-02-28,2025-10-31,True
270964,Stock,1.0,237,0.6528709416989276,2006-02-28,2025-10-31,True
270965,Stock,1.0,237,0.613232055586412,2006-02-28,2025-10-31,True
270966,Stock,1.0,237,0.38012125164931276,2006-02-28,2025-10-31,True
270973,Stock,1.0,237,0.47345214168259,2006-02-28,2025-10-31,True
270974,Stock,1.0,237,0.5412460104361573,2006-02-28,2025-10-31,True
270976,Stock,1.0,237,0.529881638173145,2006-02-28,2025-10-31,True
270979,Stock,1.0,237,0.24558339227526246,2006-02-28,2025-10-31,True
270981,Stock,1.0,237,0.1814168467696125,2006-02-28,2025-10-31,True
270985,Stock,1.0,237,0.6609723427343587,2006-02-28,2025-10-31,True
270986,Stock,1.0,237,1.1987642830669745,2006-02-28,2025-10-31,True
270991,Stock,1.0,237,0.44953866424241906,2006-02-28,2025-10-31,True
270992,Stock,1.0,237,0.8162288843732638,2006-02-28,2025-10-31,True
271048,Stock,1.0,237,0.4647121679946794,2006-02-28,2025-10-31,True
271056,Stock,1.0,237,0.47071438706439184,2006-02-28,2025-10-31,True
271181,Stock,1.0,237,0.44195846340426526,2006-02-28,2025-10-31,True
271148,Stock,1.0,237,0.8057516860508194,2006-02-28,2025-10-31,True
271157,Stock,1.0,237,0.5617771525755976,2006-02-28,2025-10-31,True
271156,Stock,1.0,237,0.45260160829805407,2006-02-28,2025-10-31,True
271155,Stock,1.0,237,0.5538942521894195,2006-02-28,2025-10-31,True
271154,Stock,1.0,237,0.3867016401356242,2006-02-28,2025-10-31,True
271150,Stock,1.0,237,0.8446356226934408,2006-02-28,2025-10-31,True
271149,Stock,1.0,237,0.761758711222719,2006-02-28,2025-10-31,True
271146,Stock,1.0,237,0.38507367962077954,2006-02-28,2025-10-31,True
271061,Stock,1.0,237,0.4388998893033569,2006-02-28,2025-10-31,True
271143,Stock,1.0,237,0.6339270363171223,2006-02-28,2025-10-31,True
271141,Stock,1.0,237,0.352642297019137,2006-02-28,2025-10-31,True
271139,Stock,1.0,237,1.289835594838795,2006-02-28,2025-10-31,True
271138,Stock,1.0,237,0.5291235265350966,2006-02-28,2025-10-31,True
271135,Stock,1.0,237,0.6706380243109277,2006-02-28,2025-10-31,True
271134,Stock,1.0,237,1.3749303229504293,2006-02-28,2025-10-31,True
271158,Stock,1.0,237,0.3790773111215349,2006-02-28,2025-10-31,True
271159,Stock,1.0,237,0.3938087667638546,2006-02-28,2025-10-31,True
271161,Stock,1.0,237,0.43749021425506446,2006-02-28,2025-10-31,True
271163,Stock,1.0,237,0.46120504700057413,2006-02-28,2025-10-31,True
271164,Stock,1.0,237,0.4407521452374136,2006-02-28,2025-10-31,True
271165,Stock,1.0,237,0.5496998339265793,2006-02-28,2025-10-31,True
271166,Stock,1.0,237,0.45998140223808415,2006-02-28,2025-10-31,True
271168,Stock,1.0,237,0.47758052413128527,2006-02-28,2025-10-31,True
271170,Stock,1.0,237,0.42376970319927904,2006-02-28,2025-10-31,True
271171,Stock,1.0,237,0.5775418809250478,2006-02-28,2025-10-31,True
271173,Stock,1.0,237,0.506047765775918,2006-02-28,2025-10-31,True
271174,Stock,1.0,237,0.4355909998083549,2006-02-28,2025-10-31,True
271176,Stock,1.0,237,0.6155538462394698,2006-02-28,2025-10-31,True
271177,Stock,1.0,237,0.426108614552528,2006-02-28,2025-10-31,True
271178,Stock,1.0,237,0.5369448487013319,2006-02-28,2025-10-31,True
271179,Stock,1.0,237,0.49926911948902236,2006-02-28,2025-10-31,True
271180,Stock,1.0,237,0.5089755193453968,2006-02-28,2025-10-31,True
271133,Stock,1.0,237,0.18947381826099247,2006-02-28,2025-10-31,True
271124,Stock,1.0,237,0.3338262379305509,2006-02-28,2025-10-31,True
271117,Stock,1.0,237,0.2793691847801423,2006-02-28,2025-10-31,True
271086,Stock,1.0,237,0.5160609535628956,2006-02-28,2025-10-31,True
271063,Stock,1.0,237,0.4599837284299392,2006-02-28,2025-10-31,True
271065,Stock,1.0,237,0.335481656761468,2006-02-28,2025-10-31,True
271066,Stock,1.0,237,0.38015570230167217,2006-02-28,2025-10-31,True
271068,Stock,1.0,237,0.37862791338021157,2006-02-28,2025-10-31,True
271070,Stock,1.0,237,0.47787123539593884,2006-02-28,2025-10-31,True
271071,Stock,1.0,237,0.4778690398324131,2006-02-28,2025-10-31,True
271072,Stock,1.0,237,0.515756314971178,2006-02-28,2025-10-31,True
271073,Stock,1.0,237,0.3836890902073549,2006-02-28,2025-10-31,True
271074,Stock,1.0,237,0.47681379530453716,2006-02-28,2025-10-31,True
271075,Stock,1.0,237,0.4692931144126798,2006-02-28,2025-10-31,True
271081,Stock,1.0,237,0.5184596236333331,2006-02-28,2025-10-31,True
271082,Stock,1.0,237,0.39703951982337093,2006-02-28,2025-10-31,True
271084,Stock,1.0,237,0.36777737386896076,2006-02-28,2025-10-31,True
271085,Stock,1.0,237,0.3769858091987302,2006-02-28,2025-10-31,True
271087,Stock,1.0,237,0.2341033805634153,2006-02-28,2025-10-31,True
271115,Stock,1.0,237,0.539453782943039,2006-02-28,2025-10-31,True
271092,Stock,1.0,237,0.32102053944706865,2006-02-28,2025-10-31,True
271093,Stock,1.0,237,0.376223729172894,2006-02-28,2025-10-31,True
271098,Stock,1.0,237,1.1772184073676506,2006-02-28,2025-10-31,True
271099,Stock,1.0,237,1.3118219993624014,2006-02-28,2025-10-31,True
271100,Stock,1.0,237,0.6071379972352675,2006-02-28,2025-10-31,True
271102,Stock,1.0,237,0.4115510601879851,2006-02-28,2025-10-31,True
271103,Stock,1.0,237,0.4484370997560472,2006-02-28,2025-10-31,True
271105,Stock,1.0,237,0.4314668657514311,2006-02-28,2025-10-31,True
271106,Stock,1.0,237,0.38013664687286064,2006-02-28,2025-10-31,True
271107,Stock,1.0,237,0.2907689043303163,2006-02-28,2025-10-31,True
271108,Stock,1.0,237,1.3726286789514344,2006-02-28,2025-10-31,True
271110,Stock,1.0,237,0.33615765615591714,2006-02-28,2025-10-31,True
271111,Stock,1.0,237,0.3230368131968465,2006-02-28,2025-10-31,True
271112,Stock,1.0,237,1.521862425895689,2006-02-28,2025-10-31,True
271507,Stock,1.0,237,1.04201846697907,2006-02-28,2025-10-31,True
271509,Stock,1.0,237,0.4076360045186893,2006-02-28,2025-10-31,True
271512,Stock,1.0,237,0.3262758375228101,2006-02-28,2025-10-31,True
271981,Stock,1.0,237,0.7918325439961409,2006-02-28,2025-10-31,True
271996,Stock,1.0,237,0.5245971051874472,2006-02-28,2025-10-31,True
271991,Stock,1.0,237,0.32061862809176156,2006-02-28,2025-10-31,True
271989,Stock,1.0,237,0.2663791344287908,2006-02-28,2025-10-31,True
271988,Stock,1.0,237,0.34996764741184,2006-02-28,2025-10-31,True
271986,Stock,1.0,237,0.6181034663225218,2006-02-28,2025-10-31,True
271985,Stock,1.0,237,0.6152267815668901,2006-02-28,2025-10-31,True
271980,Stock,1.0,237,0.4581694472913329,2006-02-28,2025-10-31,True
272020,Stock,1.0,237,0.5836672201674957,2006-02-28,2025-10-31,True
271975,Stock,1.0,237,0.5460329014663372,2006-02-28,2025-10-31,True
271974,Stock,1.0,237,0.4734511145214955,2006-02-28,2025-10-31,True
271971,Stock,1.0,237,0.4789865258976423,2006-02-28,2025-10-31,True
271970,Stock,1.0,237,0.4555275323544873,2006-02-28,2025-10-31,True
271969,Stock,1.0,237,0.5912842460026202,2006-02-28,2025-10-31,True
271968,Stock,1.0,237,0.5669648866953744,2006-02-28,2025-10-31,True
271998,Stock,1.0,237,0.5522368774714076,2006-02-28,2025-10-31,True
272000,Stock,1.0,237,0.5056246537642262,2006-02-28,2025-10-31,True
272001,Stock,1.0,237,0.44602533954567164,2006-02-28,2025-10-31,True
272002,Stock,1.0,237,0.3683337324813791,2006-02-28,2025-10-31,True
272005,Stock,1.0,237,0.38256905629345317,2006-02-28,2025-10-31,True
272006,Stock,1.0,237,0.4046357838158249,2006-02-28,2025-10-31,True
272007,Stock,1.0,237,0.5188610531268791,2006-02-28,2025-10-31,True
272008,Stock,1.0,237,0.5680092950141119,2006-02-28,2025-10-31,True
272009,Stock,1.0,237,0.5541942014094094,2006-02-28,2025-10-31,True
272011,Stock,1.0,237,0.5416983098049258,2006-02-28,2025-10-31,True
272012,Stock,1.0,237,0.5356521992845866,2006-02-28,2025-10-31,True
272013,Stock,1.0,237,0.4260798416893091,2006-02-28,2025-10-31,True
272014,Stock,1.0,237,0.5285687312547095,2006-02-28,2025-10-31,True
272015,Stock,1.0,237,0.5710475156820065,2006-02-28,2025-10-31,True
272016,Stock,1.0,237,0.6473659820094276,2006-02-28,2025-10-31,True
272017,Stock,1.0,237,0.493210618768832,2006-02-28,2025-10-31,True
272018,Stock,1.0,237,0.4658787098057506,2006-02-28,2025-10-31,True
271967,Stock,1.0,237,0.5498492372688826,2006-02-28,2025-10-31,True
271965,Stock,1.0,237,0.500401657732422,2006-02-28,2025-10-31,True
271962,Stock,1.0,237,0.424752939910878,2006-02-28,2025-10-31,True
271940,Stock,1.0,237,0.5358244699125134,2006-02-28,2025-10-31,True
271913,Stock,1.0,237,1.0762297154871456,2006-02-28,2025-10-31,True
271914,Stock,1.0,237,0.4439819390089887,2006-02-28,2025-10-31,True
271916,Stock,1.0,237,0.3463632222483515,2006-02-28,2025-10-31,True
271924,Stock,1.0,237,0.49237134658481735,2006-02-28,2025-10-31,True
271925,Stock,1.0,237,0.37930817797718946,2006-02-28,2025-10-31,True
271928,Stock,1.0,237,0.42430874634947263,2006-02-28,2025-10-31,True
271930,Stock,1.0,237,0.5474633729511124,2006-02-28,2025-10-31,True
271931,Stock,1.0,237,0.5686302791850656,2006-02-28,2025-10-31,True
271932,Stock,1.0,237,0.5232073752899643,2006-02-28,2025-10-31,True
271934,Stock,1.0,237,0.5787309739926939,2006-02-28,2025-10-31,True
271936,Stock,1.0,237,0.49282419384814613,2006-02-28,2025-10-31,True
271937,Stock,1.0,237,0.50199414791271,2006-02-28,2025-10-31,True
271938,Stock,1.0,237,0.5631649248308972,2006-02-28,2025-10-31,True
271939,Stock,1.0,237,0.4790486869788219,2006-02-28,2025-10-31,True
271941,Stock,1.0,237,0.46165421650853405,2006-02-28,2025-10-31,True
271961,Stock,1.0,237,0.6260391353804748,2006-02-28,2025-10-31,True
271942,Stock,1.0,237,0.5537164675086146,2006-02-28,2025-10-31,True
271943,Stock,1.0,237,0.522729492312046,2006-02-28,2025-10-31,True
271944,Stock,1.0,237,0.5301222613345425,2006-02-28,2025-10-31,True
271945,Stock,1.0,237,0.4914564646940029,2006-02-28,2025-10-31,True
271948,Stock,1.0,237,0.5298563658686017,2006-02-28,2025-10-31,True
271949,Stock,1.0,237,0.4718038473418399,2006-02-28,2025-10-31,True
271950,Stock,1.0,237,0.5151424533573203,2006-02-28,2025-10-31,True
271952,Stock,1.0,237,0.5117809294527935,2006-02-28,2025-10-31,True
271954,Stock,1.0,237,0.5426566856096169,2006-02-28,2025-10-31,True
271955,Stock,1.0,237,0.5083415217755017,2006-02-28,2025-10-31,True
271956,Stock,1.0,237,0.4763865054929959,2006-02-28,2025-10-31,True
271957,Stock,1.0,237,0.5138912903958038,2006-02-28,2025-10-31,True
271959,Stock,1.0,237,0.4348161078095754,2006-02-28,2025-10-31,True
271960,Stock,1.0,237,0.479719619893561,2006-02-28,2025-10-31,True
272019,Stock,1.0,237,0.5845555350740335,2006-02-28,2025-10-31,True
272021,Stock,1.0,237,0.5449687715217846,2006-02-28,2025-10-31,True
271513,Stock,1.0,237,0.26198842611465284,2006-02-28,2025-10-31,True
272083,Stock,1.0,237,0.5973749256347105,2006-02-28,2025-10-31,True
272091,Stock,1.0,237,0.4850804933611458,2006-02-28,2025-10-31,True
272090,Stock,1.0,237,0.5555457930856323,2006-02-28,2025-10-31,True
272089,Stock,1.0,237,0.4704741731677379,2006-02-28,2025-10-31,True
272086,Stock,1.0,237,0.484189607649807,2006-02-28,2025-10-31,True
272085,Stock,1.0,237,0.5928467276368401,2006-02-28,2025-10-31,True
272084,Stock,1.0,237,0.5538749192797368,2006-02-28,2025-10-31,True
272082,Stock,1.0,237,0.4689986599991965,2006-02-28,2025-10-31,True
272022,Stock,1.0,237,0.39076966899054705,2006-02-28,2025-10-31,True
272081,Stock,1.0,237,0.48498566697917894,2006-02-28,2025-10-31,True
272080,Stock,1.0,237,0.5196731054753324,2006-02-28,2025-10-31,True
272079,Stock,1.0,237,0.54479904786821,2006-02-28,2025-10-31,True
272077,Stock,1.0,237,0.48233922933083806,2006-02-28,2025-10-31,True
272076,Stock,1.0,237,0.5707132884801115,2006-02-28,2025-10-31,True
272074,Stock,1.0,237,0.5948937874963902,2006-02-28,2025-10-31,True
272092,Stock,1.0,237,0.43895288821322825,2006-02-28,2025-10-31,True
272093,Stock,1.0,237,0.5472432311898952,2006-02-28,2025-10-31,True
272094,Stock,1.0,237,0.49980652860344915,2006-02-28,2025-10-31,True
272095,Stock,1.0,237,0.4939392566146029,2006-02-28,2025-10-31,True
272096,Stock,1.0,237,0.4881411459637898,2006-02-28,2025-10-31,True
272098,Stock,1.0,237,0.46226864886838054,2006-02-28,2025-10-31,True
272099,Stock,1.0,237,0.4738128718759824,2006-02-28,2025-10-31,True
2721,Stock,1.0,237,0.24671864384910644,2006-02-28,2025-10-31,True
272100,Stock,1.0,237,0.5249499052730027,2006-02-28,2025-10-31,True
272101,Stock,1.0,237,0.5135210483978172,2006-02-28,2025-10-31,True
272102,Stock,1.0,237,0.44615403359207834,2006-02-28,2025-10-31,True
272104,Stock,1.0,237,0.46905631779185225,2006-02-28,2025-10-31,True
272107,Stock,1.0,237,0.4836301883050483,2006-02-28,2025-10-31,True
272108,Stock,1.0,237,0.48167632500366514,2006-02-28,2025-10-31,True
272109,Stock,1.0,237,0.5007326707055553,2006-02-28,2025-10-31,True
272110,Stock,1.0,237,0.6484454410069493,2006-02-28,2025-10-31,True
272112,Stock,1.0,237,0.5353675167090023,2006-02-28,2025-10-31,True
272072,Stock,1.0,237,0.4533251323032686,2006-02-28,2025-10-31,True
272070,Stock,1.0,237,0.5597237212242863,2006-02-28,2025-10-31,True
272065,Stock,1.0,237,0.6758316200049135,2006-02-28,2025-10-31,True
272043,Stock,1.0,237,0.46073437134598083,2006-02-28,2025-10-31,True
272023,Stock,1.0,237,0.5433389996822088,2006-02-28,2025-10-31,True
272024,Stock,1.0,237,0.4639136209304832,2006-02-28,2025-10-31,True
272025,Stock,1.0,237,0.5163043613542553,2006-02-28,2025-10-31,True
272026,Stock,1.0,237,0.436475166165191,2006-02-28,2025-10-31,True
272027,Stock,1.0,237,0.46117080139130734,2006-02-28,2025-10-31,True
272028,Stock,1.0,237,0.517996188983472,2006-02-28,2025-10-31,True
272029,Stock,1.0,237,0.5745561408676488,2006-02-28,2025-10-31,True
272031,Stock,1.0,237,0.49345665825148377,2006-02-28,2025-10-31,True
272032,Stock,1.0,237,0.37261466512254926,2006-02-28,2025-10-31,True
272033,Stock,1.0,237,0.5680691937413026,2006-02-28,2025-10-31,True
272035,Stock,1.0,237,0.467522653972033,2006-02-28,2025-10-31,True
272036,Stock,1.0,237,0.5195387533243296,2006-02-28,2025-10-31,True
272038,Stock,1.0,237,0.40775804910470564,2006-02-28,2025-10-31,True
272041,Stock,1.0,237,0.5353393200628935,2006-02-28,2025-10-31,True
272044,Stock,1.0,237,0.49249357413589756,2006-02-28,2025-10-31,True
272064,Stock,1.0,237,0.5305652714115826,2006-02-28,2025-10-31,True
272045,Stock,1.0,237,0.6380038299106265,2006-02-28,2025-10-31,True
272046,Stock,1.0,237,0.5294518093547059,2006-02-28,2025-10-31,True
272047,Stock,1.0,237,0.5071045219126277,2006-02-28,2025-10-31,True
272049,Stock,1.0,237,0.5214748269259241,2006-02-28,2025-10-31,True
272050,Stock,1.0,237,0.43091358476917246,2006-02-28,2025-10-31,True
272051,Stock,1.0,237,0.5210091322616281,2006-02-28,2025-10-31,True
272053,Stock,1.0,237,0.47663319210018207,2006-02-28,2025-10-31,True
272055,Stock,1.0,237,0.5234217731658747,2006-02-28,2025-10-31,True
272056,Stock,1.0,237,0.45516094516950684,2006-02-28,2025-10-31,True
272058,Stock,1.0,237,0.696594368327909,2006-02-28,2025-10-31,True
272060,Stock,1.0,237,0.6007449088452367,2006-02-28,2025-10-31,True
272061,Stock,1.0,237,0.583008827541879,2006-02-28,2025-10-31,True
272062,Stock,1.0,237,0.5442494956184161,2006-02-28,2025-10-31,True
272063,Stock,1.0,237,0.5288234205590887,2006-02-28,2025-10-31,True
271908,Stock,1.0,237,0.40385817919565714,2006-02-28,2025-10-31,True
271907,Stock,1.0,237,1.1034943587485067,2006-02-28,2025-10-31,True
271905,Stock,1.0,237,0.3889559297174519,2006-02-28,2025-10-31,True
271686,Stock,1.0,237,0.464125385374837,2006-02-28,2025-10-31,True
271698,Stock,1.0,237,1.7919998913835746,2006-02-28,2025-10-31,True
271694,Stock,1.0,237,0.5825725237724849,2006-02-28,2025-10-31,True
271691,Stock,1.0,237,0.856542388134664,2006-02-28,2025-10-31,True
271690,Stock,1.0,237,0.6337580758732527,2006-02-28,2025-10-31,True
271688,Stock,1.0,237,0.18887083778385164,2006-02-28,2025-10-31,True
271687,Stock,1.0,237,1.2637454236919667,2006-02-28,2025-10-31,True
271682,Stock,1.0,237,0.6634070726630562,2006-02-28,2025-10-31,True
271904,Stock,1.0,237,1.301941381326816,2006-02-28,2025-10-31,True
271680,Stock,1.0,237,0.8373545742446225,2006-02-28,2025-10-31,True
271669,Stock,1.0,237,1.2810650740806455,2006-02-28,2025-10-31,True
271662,Stock,1.0,237,0.9466454535508984,2006-02-28,2025-10-31,True
271659,Stock,1.0,237,1.0798557501342414,2006-02-28,2025-10-31,True
271640,Stock,1.0,237,0.6289090042637516,2006-02-28,2025-10-31,True
271628,Stock,1.0,237,0.9533504893899133,2006-02-28,2025-10-31,True
271699,Stock,1.0,237,0.9200351481436072,2006-02-28,2025-10-31,True
271702,Stock,1.0,237,1.243988491082706,2006-02-28,2025-10-31,True
271704,Stock,1.0,237,0.41502727236794723,2006-02-28,2025-10-31,True
271706,Stock,1.0,237,0.9298249901498362,2006-02-28,2025-10-31,True
271711,Stock,1.0,237,0.7863934855001377,2006-02-28,2025-10-31,True
271713,Stock,1.0,237,0.6261020056859141,2006-02-28,2025-10-31,True
271714,Stock,1.0,237,0.9143494588304744,2006-02-28,2025-10-31,True
